instrument,family,note,midi,octave,length,dynamic,technique,duration_s,sample_rate,channels,bitrate,bytes,folder_note,path,filename
violin,strings,B5,83,5,025,mezzo-piano,pizz-glissando,0.6531,44100,1,96000,9928,B5,Strings/violin/B5/violin_B5_025_mezzo-piano_pizz-glissando.mp3,violin_B5_025_mezzo-piano_pizz-glissando.mp3
violin,strings,B5,83,5,025,pianissimo,arco-col-legno-battuto,0.4963,44100,1,96000,8047,B5,Strings/violin/B5/violin_B5_025_pianissimo_arco-col-legno-battuto.mp3,violin_B5_025_pianissimo_arco-col-legno-battuto.mp3
violin,strings,B5,83,5,025,pianissimo,arco-col-legno-tratto,0.9927,44100,1,96000,14003,B5,Strings/violin/B5/violin_B5_025_pianissimo_arco-col-legno-tratto.mp3,violin_B5_025_pianissimo_arco-col-legno-tratto.mp3
violin,strings,B5,83,5,025,pianissimo,arco-normal,0.8882,44100,1,96000,12749,B5,Strings/violin/B5/violin_B5_025_pianissimo_arco-normal.mp3,violin_B5_025_pianissimo_arco-normal.mp3
violin,strings,B5,83,5,025,piano,arco-col-legno-battuto,0.6269,44100,1,96000,9612,B5,Strings/violin/B5/violin_B5_025_piano_arco-col-legno-battuto.mp3,violin_B5_025_piano_arco-col-legno-battuto.mp3
violin,strings,B5,83,5,025,piano,arco-normal,0.8359,44100,1,96000,12120,B5,Strings/violin/B5/violin_B5_025_piano_arco-normal.mp3,violin_B5_025_piano_arco-normal.mp3
violin,strings,B5,83,5,025,piano,pizz-normal,0.6269,44100,1,96000,9614,B5,Strings/violin/B5/violin_B5_025_piano_pizz-normal.mp3,violin_B5_025_piano_pizz-normal.mp3
violin,strings,B5,83,5,05,forte,arco-normal,0.9927,44100,1,96000,14003,B5,Strings/violin/B5/violin_B5_05_forte_arco-normal.mp3,violin_B5_05_forte_arco-normal.mp3
violin,strings,B5,83,5,05,fortissimo,arco-normal,0.862,44100,1,96000,12435,B5,Strings/violin/B5/violin_B5_05_fortissimo_arco-normal.mp3,violin_B5_05_fortissimo_arco-normal.mp3
violin,strings,B5,83,5,05,mezzo-forte,arco-normal,0.9143,44100,1,96000,13060,B5,Strings/violin/B5/violin_B5_05_mezzo-forte_arco-normal.mp3,violin_B5_05_mezzo-forte_arco-normal.mp3
violin,strings,B5,83,5,05,mezzo-piano,arco-normal,1.2539,44100,1,96000,17136,B5,Strings/violin/B5/violin_B5_05_mezzo-piano_arco-normal.mp3,violin_B5_05_mezzo-piano_arco-normal.mp3
violin,strings,B5,83,5,05,pianissimo,arco-normal,0.9404,44100,1,96000,13374,B5,Strings/violin/B5/violin_B5_05_pianissimo_arco-normal.mp3,violin_B5_05_pianissimo_arco-normal.mp3
violin,strings,B5,83,5,05,piano,arco-normal,1.071,44100,1,96000,14943,B5,Strings/violin/B5/violin_B5_05_piano_arco-normal.mp3,violin_B5_05_piano_arco-normal.mp3
violin,strings,B5,83,5,15,forte,arco-normal,1.7502,44100,1,96000,23093,B5,Strings/violin/B5/violin_B5_15_forte_arco-normal.mp3,violin_B5_15_forte_arco-normal.mp3
violin,strings,B5,83,5,15,fortissimo,arco-normal,2.0898,44100,1,96000,27169,B5,Strings/violin/B5/violin_B5_15_fortissimo_arco-normal.mp3,violin_B5_15_fortissimo_arco-normal.mp3
violin,strings,B5,83,5,15,mezzo-forte,arco-normal,1.5413,44100,1,96000,20584,B5,Strings/violin/B5/violin_B5_15_mezzo-forte_arco-normal.mp3,violin_B5_15_mezzo-forte_arco-normal.mp3
violin,strings,B5,83,5,1,forte,arco-normal,1.2277,44100,1,96000,16824,B5,Strings/violin/B5/violin_B5_1_forte_arco-normal.mp3,violin_B5_1_forte_arco-normal.mp3
violin,strings,B5,83,5,1,forte,con-sord,1.1233,44100,1,96000,15568,B5,Strings/violin/B5/violin_B5_1_forte_con-sord.mp3,violin_B5_1_forte_con-sord.mp3
violin,strings,B5,83,5,1,fortissimo,arco-normal,1.2017,44100,1,96000,16511,B5,Strings/violin/B5/violin_B5_1_fortissimo_arco-normal.mp3,violin_B5_1_fortissimo_arco-normal.mp3
violin,strings,B5,83,5,1,mezzo-forte,arco-normal,1.1494,44100,1,96000,15882,B5,Strings/violin/B5/violin_B5_1_mezzo-forte_arco-normal.mp3,violin_B5_1_mezzo-forte_arco-normal.mp3
violin,strings,B5,83,5,1,mezzo-forte,arco-sul-ponticello,1.3583,44100,1,96000,18389,B5,Strings/violin/B5/violin_B5_1_mezzo-forte_arco-sul-ponticello.mp3,violin_B5_1_mezzo-forte_arco-sul-ponticello.mp3
violin,strings,B5,83,5,1,mezzo-forte,molto-vibrato,1.7763,44100,1,96000,23405,B5,Strings/violin/B5/violin_B5_1_mezzo-forte_molto-vibrato.mp3,violin_B5_1_mezzo-forte_molto-vibrato.mp3
violin,strings,B5,83,5,1,mezzo-forte,natural-harmonic,1.3322,44100,1,96000,18076,B5,Strings/violin/B5/violin_B5_1_mezzo-forte_natural-harmonic.mp3,violin_B5_1_mezzo-forte_natural-harmonic.mp3
violin,strings,B5,83,5,1,mezzo-piano,non-vibrato,1.1233,44100,1,96000,15568,B5,Strings/violin/B5/violin_B5_1_mezzo-piano_non-vibrato.mp3,violin_B5_1_mezzo-piano_non-vibrato.mp3
violin,strings,B5,83,5,1,pianissimo,arco-normal,0.8882,44100,1,96000,12747,B5,Strings/violin/B5/violin_B5_1_pianissimo_arco-normal.mp3,violin_B5_1_pianissimo_arco-normal.mp3
violin,strings,B5,83,5,1,piano,arco-sul-ponticello,1.1233,44100,1,96000,15570,B5,Strings/violin/B5/violin_B5_1_piano_arco-sul-ponticello.mp3,violin_B5_1_piano_arco-sul-ponticello.mp3
violin,strings,B5,83,5,1,piano,arco-sul-tasto,1.071,44100,1,96000,14941,B5,Strings/violin/B5/violin_B5_1_piano_arco-sul-tasto.mp3,violin_B5_1_piano_arco-sul-tasto.mp3
violin,strings,B5,83,5,1,piano,con-sord,2.0114,44100,1,96000,26228,B5,Strings/violin/B5/violin_B5_1_piano_con-sord.mp3,violin_B5_1_piano_con-sord.mp3
violin,strings,B5,83,5,1,piano,natural-harmonic,1.7502,44100,1,96000,23093,B5,Strings/violin/B5/violin_B5_1_piano_natural-harmonic.mp3,violin_B5_1_piano_natural-harmonic.mp3
violin,strings,B5,83,5,long,forte,molto-vibrato,2.7428,44100,1,96000,35003,B5,Strings/violin/B5/violin_B5_long_forte_molto-vibrato.mp3,violin_B5_long_forte_molto-vibrato.mp3
violin,strings,B5,83,5,phrase,forte,arco-staccato,0.8359,44100,1,96000,12122,B5,Strings/violin/B5/violin_B5_phrase_forte_arco-staccato.mp3,violin_B5_phrase_forte_arco-staccato.mp3
violin,strings,B5,83,5,phrase,forte,pizz-quasi-guitar,5.3028,44100,1,96000,65725,B5,Strings/violin/B5/violin_B5_phrase_forte_pizz-quasi-guitar.mp3,violin_B5_phrase_forte_pizz-quasi-guitar.mp3
violin,strings,B5,83,5,phrase,fortissimo,arco-tremolo,2.769,44100,1,96000,35319,B5,Strings/violin/B5/violin_B5_phrase_fortissimo_arco-tremolo.mp3,violin_B5_phrase_fortissimo_arco-tremolo.mp3
violin,strings,B5,83,5,phrase,mezzo-forte,arco-glissando,4.4147,44100,1,96000,55067,B5,Strings/violin/B5/violin_B5_phrase_mezzo-forte_arco-glissando.mp3,violin_B5_phrase_mezzo-forte_arco-glissando.mp3
violin,strings,B5,83,5,phrase,mezzo-forte,arco-legato,0.9404,44100,1,96000,13376,B5,Strings/violin/B5/violin_B5_phrase_mezzo-forte_arco-legato.mp3,violin_B5_phrase_mezzo-forte_arco-legato.mp3
violin,strings,B5,83,5,phrase,mezzo-forte,arco-spiccato,0.862,44100,1,96000,12433,B5,Strings/violin/B5/violin_B5_phrase_mezzo-forte_arco-spiccato.mp3,violin_B5_phrase_mezzo-forte_arco-spiccato.mp3
violin,strings,B5,83,5,phrase,mezzo-piano,arco-major-trill,1.0449,44100,1,96000,14628,B5,Strings/violin/B5/violin_B5_phrase_mezzo-piano_arco-major-trill.mp3,violin_B5_phrase_mezzo-piano_arco-major-trill.mp3
violin,strings,B5,83,5,phrase,piano,arco-punta-d'arco,0.9665,44100,1,96000,13689,B5,Strings/violin/B5/violin_B5_phrase_piano_arco-punta-d'arco.mp3,violin_B5_phrase_piano_arco-punta-d'arco.mp3
violin,strings,B5,83,5,very-long,decrescendo,arco-normal,4.8849,44100,1,96000,60710,B5,Strings/violin/B5/violin_B5_very-long_decrescendo_arco-normal.mp3,violin_B5_very-long_decrescendo_arco-normal.mp3
violin,strings,C6,84,6,025,forte,arco-normal,0.6269,44100,1,96000,9614,C6,Strings/violin/C6/violin_C6_025_forte_arco-normal.mp3,violin_C6_025_forte_arco-normal.mp3
violin,strings,C6,84,6,025,fortissimo,arco-normal,0.7576,44100,1,96000,11182,C6,Strings/violin/C6/violin_C6_025_fortissimo_arco-normal.mp3,violin_C6_025_fortissimo_arco-normal.mp3
violin,strings,C6,84,6,025,mezzo-forte,arco-normal,0.7314,44100,1,96000,10866,C6,Strings/violin/C6/violin_C6_025_mezzo-forte_arco-normal.mp3,violin_C6_025_mezzo-forte_arco-normal.mp3
violin,strings,C6,84,6,025,mezzo-piano,arco-normal,0.9143,44100,1,96000,13060,C6,Strings/violin/C6/violin_C6_025_mezzo-piano_arco-normal.mp3,violin_C6_025_mezzo-piano_arco-normal.mp3
violin,strings,C6,84,6,025,mezzo-piano,pizz-normal,0.6008,44100,1,96000,9301,C6,Strings/violin/C6/violin_C6_025_mezzo-piano_pizz-normal.mp3,violin_C6_025_mezzo-piano_pizz-normal.mp3
violin,strings,C6,84,6,025,pianissimo,arco-normal,0.9927,44100,1,96000,14001,C6,Strings/violin/C6/violin_C6_025_pianissimo_arco-normal.mp3,violin_C6_025_pianissimo_arco-normal.mp3
violin,strings,C6,84,6,025,piano,arco-normal,0.7576,44100,1,96000,11182,C6,Strings/violin/C6/violin_C6_025_piano_arco-normal.mp3,violin_C6_025_piano_arco-normal.mp3
violin,strings,C6,84,6,05,forte,arco-normal,0.7576,44100,1,96000,11182,C6,Strings/violin/C6/violin_C6_05_forte_arco-normal.mp3,violin_C6_05_forte_arco-normal.mp3
violin,strings,C6,84,6,05,fortissimo,arco-normal,0.8359,44100,1,96000,12122,C6,Strings/violin/C6/violin_C6_05_fortissimo_arco-normal.mp3,violin_C6_05_fortissimo_arco-normal.mp3
violin,strings,C6,84,6,05,mezzo-forte,arco-normal,0.6531,44100,1,96000,9926,C6,Strings/violin/C6/violin_C6_05_mezzo-forte_arco-normal.mp3,violin_C6_05_mezzo-forte_arco-normal.mp3
violin,strings,C6,84,6,05,mezzo-piano,arco-normal,0.7837,44100,1,96000,11493,C6,Strings/violin/C6/violin_C6_05_mezzo-piano_arco-normal.mp3,violin_C6_05_mezzo-piano_arco-normal.mp3
violin,strings,C6,84,6,05,piano,arco-normal,0.8098,44100,1,96000,11807,C6,Strings/violin/C6/violin_C6_05_piano_arco-normal.mp3,violin_C6_05_piano_arco-normal.mp3
violin,strings,C6,84,6,15,forte,arco-normal,1.6458,44100,1,96000,21840,C6,Strings/violin/C6/violin_C6_15_forte_arco-normal.mp3,violin_C6_15_forte_arco-normal.mp3
violin,strings,C6,84,6,15,fortissimo,arco-normal,2.2988,44100,1,96000,29676,C6,Strings/violin/C6/violin_C6_15_fortissimo_arco-normal.mp3,violin_C6_15_fortissimo_arco-normal.mp3
violin,strings,C6,84,6,1,forte,arco-normal,0.9665,44100,1,96000,13689,C6,Strings/violin/C6/violin_C6_1_forte_arco-normal.mp3,violin_C6_1_forte_arco-normal.mp3
violin,strings,C6,84,6,1,fortissimo,arco-normal,1.2017,44100,1,96000,16511,C6,Strings/violin/C6/violin_C6_1_fortissimo_arco-normal.mp3,violin_C6_1_fortissimo_arco-normal.mp3
violin,strings,C6,84,6,1,mezzo-forte,arco-normal,1.2277,44100,1,96000,16822,C6,Strings/violin/C6/violin_C6_1_mezzo-forte_arco-normal.mp3,violin_C6_1_mezzo-forte_arco-normal.mp3
violin,strings,C6,84,6,1,mezzo-forte,natural-harmonic,1.3583,44100,1,96000,18391,C6,Strings/violin/C6/violin_C6_1_mezzo-forte_natural-harmonic.mp3,violin_C6_1_mezzo-forte_natural-harmonic.mp3
violin,strings,C6,84,6,1,piano,arco-normal,1.1755,44100,1,96000,16195,C6,Strings/violin/C6/violin_C6_1_piano_arco-normal.mp3,violin_C6_1_piano_arco-normal.mp3
violin,strings,C6,84,6,1,piano,arco-sul-tasto,1.2277,44100,1,96000,16822,C6,Strings/violin/C6/violin_C6_1_piano_arco-sul-tasto.mp3,violin_C6_1_piano_arco-sul-tasto.mp3
violin,strings,C6,84,6,very-long,crescendo,arco-normal,5.1461,44100,1,96000,63844,C6,Strings/violin/C6/violin_C6_very-long_crescendo_arco-normal.mp3,violin_C6_very-long_crescendo_arco-normal.mp3
violin,strings,Cs6,85,6,025,forte,arco-normal,0.8359,44100,1,96000,12122,Cs6,Strings/violin/Cs6/violin_Cs6_025_forte_arco-normal.mp3,violin_Cs6_025_forte_arco-normal.mp3
violin,strings,Cs6,85,6,025,fortissimo,arco-normal,0.7053,44100,1,96000,10555,Cs6,Strings/violin/Cs6/violin_Cs6_025_fortissimo_arco-normal.mp3,violin_Cs6_025_fortissimo_arco-normal.mp3
violin,strings,Cs6,85,6,025,mezzo-forte,arco-normal,0.9404,44100,1,96000,13374,Cs6,Strings/violin/Cs6/violin_Cs6_025_mezzo-forte_arco-normal.mp3,violin_Cs6_025_mezzo-forte_arco-normal.mp3
violin,strings,Cs6,85,6,025,mezzo-forte,pizz-normal,0.7314,44100,1,96000,10868,Cs6,Strings/violin/Cs6/violin_Cs6_025_mezzo-forte_pizz-normal.mp3,violin_Cs6_025_mezzo-forte_pizz-normal.mp3
violin,strings,Cs6,85,6,025,mezzo-piano,arco-normal,1.3583,44100,1,96000,18389,Cs6,Strings/violin/Cs6/violin_Cs6_025_mezzo-piano_arco-normal.mp3,violin_Cs6_025_mezzo-piano_arco-normal.mp3
violin,strings,Cs6,85,6,025,pianissimo,arco-normal,0.8359,44100,1,96000,12122,Cs6,Strings/violin/Cs6/violin_Cs6_025_pianissimo_arco-normal.mp3,violin_Cs6_025_pianissimo_arco-normal.mp3
violin,strings,Cs6,85,6,025,piano,arco-col-legno-battuto,0.5224,44100,1,96000,8360,Cs6,Strings/violin/Cs6/violin_Cs6_025_piano_arco-col-legno-battuto.mp3,violin_Cs6_025_piano_arco-col-legno-battuto.mp3
violin,strings,Cs6,85,6,025,piano,arco-normal,0.6008,44100,1,96000,9299,Cs6,Strings/violin/Cs6/violin_Cs6_025_piano_arco-normal.mp3,violin_Cs6_025_piano_arco-normal.mp3
violin,strings,Cs6,85,6,025,piano,pizz-normal,0.5747,44100,1,96000,8987,Cs6,Strings/violin/Cs6/violin_Cs6_025_piano_pizz-normal.mp3,violin_Cs6_025_piano_pizz-normal.mp3
violin,strings,Cs6,85,6,05,forte,arco-normal,0.8882,44100,1,96000,12749,Cs6,Strings/violin/Cs6/violin_Cs6_05_forte_arco-normal.mp3,violin_Cs6_05_forte_arco-normal.mp3
violin,strings,Cs6,85,6,05,fortissimo,arco-normal,0.862,44100,1,96000,12435,Cs6,Strings/violin/Cs6/violin_Cs6_05_fortissimo_arco-normal.mp3,violin_Cs6_05_fortissimo_arco-normal.mp3
violin,strings,Cs6,85,6,05,mezzo-forte,arco-normal,1.3583,44100,1,96000,18389,Cs6,Strings/violin/Cs6/violin_Cs6_05_mezzo-forte_arco-normal.mp3,violin_Cs6_05_mezzo-forte_arco-normal.mp3
violin,strings,Cs6,85,6,05,pianissimo,arco-normal,0.8098,44100,1,96000,11807,Cs6,Strings/violin/Cs6/violin_Cs6_05_pianissimo_arco-normal.mp3,violin_Cs6_05_pianissimo_arco-normal.mp3
violin,strings,Cs6,85,6,05,piano,arco-normal,1.071,44100,1,96000,14943,Cs6,Strings/violin/Cs6/violin_Cs6_05_piano_arco-normal.mp3,violin_Cs6_05_piano_arco-normal.mp3
violin,strings,Cs6,85,6,15,forte,arco-normal,1.6458,44100,1,96000,21840,Cs6,Strings/violin/Cs6/violin_Cs6_15_forte_arco-normal.mp3,violin_Cs6_15_forte_arco-normal.mp3
violin,strings,Cs6,85,6,1,forte,arco-normal,1.0972,44100,1,96000,15257,Cs6,Strings/violin/Cs6/violin_Cs6_1_forte_arco-normal.mp3,violin_Cs6_1_forte_arco-normal.mp3
violin,strings,Cs6,85,6,1,forte,con-sord,1.8808,44100,1,96000,24659,Cs6,Strings/violin/Cs6/violin_Cs6_1_forte_con-sord.mp3,violin_Cs6_1_forte_con-sord.mp3
violin,strings,Cs6,85,6,1,fortissimo,arco-normal,2.0898,44100,1,96000,27167,Cs6,Strings/violin/Cs6/violin_Cs6_1_fortissimo_arco-normal.mp3,violin_Cs6_1_fortissimo_arco-normal.mp3
violin,strings,Cs6,85,6,1,mezzo-forte,arco-normal,1.489,44100,1,96000,19957,Cs6,Strings/violin/Cs6/violin_Cs6_1_mezzo-forte_arco-normal.mp3,violin_Cs6_1_mezzo-forte_arco-normal.mp3
violin,strings,Cs6,85,6,1,mezzo-forte,arco-sul-ponticello,1.28,44100,1,96000,17451,Cs6,Strings/violin/Cs6/violin_Cs6_1_mezzo-forte_arco-sul-ponticello.mp3,violin_Cs6_1_mezzo-forte_arco-sul-ponticello.mp3
violin,strings,Cs6,85,6,1,mezzo-forte,artificial-harmonic,1.6458,44100,1,96000,21840,Cs6,Strings/violin/Cs6/violin_Cs6_1_mezzo-forte_artificial-harmonic.mp3,violin_Cs6_1_mezzo-forte_artificial-harmonic.mp3
violin,strings,Cs6,85,6,1,mezzo-forte,molto-vibrato,1.1494,44100,1,96000,15882,Cs6,Strings/violin/Cs6/violin_Cs6_1_mezzo-forte_molto-vibrato.mp3,violin_Cs6_1_mezzo-forte_molto-vibrato.mp3
violin,strings,Cs6,85,6,1,mezzo-forte,natural-harmonic,1.1755,44100,1,96000,16197,Cs6,Strings/violin/Cs6/violin_Cs6_1_mezzo-forte_natural-harmonic.mp3,violin_Cs6_1_mezzo-forte_natural-harmonic.mp3
violin,strings,Cs6,85,6,1,mezzo-piano,non-vibrato,1.4628,44100,1,96000,19643,Cs6,Strings/violin/Cs6/violin_Cs6_1_mezzo-piano_non-vibrato.mp3,violin_Cs6_1_mezzo-piano_non-vibrato.mp3
violin,strings,Cs6,85,6,1,piano,arco-col-legno-tratto,0.862,44100,1,96000,12433,Cs6,Strings/violin/Cs6/violin_Cs6_1_piano_arco-col-legno-tratto.mp3,violin_Cs6_1_piano_arco-col-legno-tratto.mp3
violin,strings,Cs6,85,6,1,piano,arco-normal,0.9665,44100,1,96000,13687,Cs6,Strings/violin/Cs6/violin_Cs6_1_piano_arco-normal.mp3,violin_Cs6_1_piano_arco-normal.mp3
violin,strings,Cs6,85,6,1,piano,arco-sul-ponticello,1.1233,44100,1,96000,15568,Cs6,Strings/violin/Cs6/violin_Cs6_1_piano_arco-sul-ponticello.mp3,violin_Cs6_1_piano_arco-sul-ponticello.mp3
violin,strings,Cs6,85,6,1,piano,arco-sul-tasto,1.4367,44100,1,96000,19330,Cs6,Strings/violin/Cs6/violin_Cs6_1_piano_arco-sul-tasto.mp3,violin_Cs6_1_piano_arco-sul-tasto.mp3
violin,strings,Cs6,85,6,1,piano,con-sord,1.6458,44100,1,96000,21840,Cs6,Strings/violin/Cs6/violin_Cs6_1_piano_con-sord.mp3,violin_Cs6_1_piano_con-sord.mp3
violin,strings,Cs6,85,6,1,piano,natural-harmonic,1.6979,44100,1,96000,22466,Cs6,Strings/violin/Cs6/violin_Cs6_1_piano_natural-harmonic.mp3,violin_Cs6_1_piano_natural-harmonic.mp3
violin,strings,Cs6,85,6,long,forte,molto-vibrato,2.5861,44100,1,96000,33122,Cs6,Strings/violin/Cs6/violin_Cs6_long_forte_molto-vibrato.mp3,violin_Cs6_long_forte_molto-vibrato.mp3
violin,strings,Cs6,85,6,phrase,mezzo-forte,arco-glissando,4.3363,44100,1,96000,54127,Cs6,Strings/violin/Cs6/violin_Cs6_phrase_mezzo-forte_arco-glissando.mp3,violin_Cs6_phrase_mezzo-forte_arco-glissando.mp3
violin,strings,Cs6,85,6,phrase,mezzo-piano,arco-major-trill,1.2539,44100,1,96000,17136,Cs6,Strings/violin/Cs6/violin_Cs6_phrase_mezzo-piano_arco-major-trill.mp3,violin_Cs6_phrase_mezzo-piano_arco-major-trill.mp3
violin,strings,D6,86,6,025,forte,arco-normal,0.7576,44100,1,96000,11182,D6,Strings/violin/D6/violin_D6_025_forte_arco-normal.mp3,violin_D6_025_forte_arco-normal.mp3
violin,strings,D6,86,6,025,fortissimo,arco-normal,0.8098,44100,1,96000,11809,D6,Strings/violin/D6/violin_D6_025_fortissimo_arco-normal.mp3,violin_D6_025_fortissimo_arco-normal.mp3
violin,strings,D6,86,6,025,mezzo-forte,arco-normal,0.5747,44100,1,96000,8985,D6,Strings/violin/D6/violin_D6_025_mezzo-forte_arco-normal.mp3,violin_D6_025_mezzo-forte_arco-normal.mp3
violin,strings,D6,86,6,025,mezzo-forte,pizz-normal,0.9404,44100,1,96000,13376,D6,Strings/violin/D6/violin_D6_025_mezzo-forte_pizz-normal.mp3,violin_D6_025_mezzo-forte_pizz-normal.mp3
violin,strings,D6,86,6,025,pianissimo,arco-col-legno-battuto,0.8098,44100,1,96000,11809,D6,Strings/violin/D6/violin_D6_025_pianissimo_arco-col-legno-battuto.mp3,violin_D6_025_pianissimo_arco-col-legno-battuto.mp3
violin,strings,D6,86,6,025,pianissimo,arco-normal,0.7314,44100,1,96000,10868,D6,Strings/violin/D6/violin_D6_025_pianissimo_arco-normal.mp3,violin_D6_025_pianissimo_arco-normal.mp3
violin,strings,D6,86,6,025,piano,arco-normal,0.9404,44100,1,96000,13374,D6,Strings/violin/D6/violin_D6_025_piano_arco-normal.mp3,violin_D6_025_piano_arco-normal.mp3
violin,strings,D6,86,6,025,piano,pizz-normal,0.5224,44100,1,96000,8360,D6,Strings/violin/D6/violin_D6_025_piano_pizz-normal.mp3,violin_D6_025_piano_pizz-normal.mp3
violin,strings,D6,86,6,05,forte,arco-normal,0.862,44100,1,96000,12435,D6,Strings/violin/D6/violin_D6_05_forte_arco-normal.mp3,violin_D6_05_forte_arco-normal.mp3
violin,strings,D6,86,6,05,fortissimo,arco-normal,0.9665,44100,1,96000,13689,D6,Strings/violin/D6/violin_D6_05_fortissimo_arco-normal.mp3,violin_D6_05_fortissimo_arco-normal.mp3
violin,strings,D6,86,6,05,mezzo-forte,arco-normal,0.7837,44100,1,96000,11493,D6,Strings/violin/D6/violin_D6_05_mezzo-forte_arco-normal.mp3,violin_D6_05_mezzo-forte_arco-normal.mp3
violin,strings,D6,86,6,05,pianissimo,arco-normal,0.7053,44100,1,96000,10553,D6,Strings/violin/D6/violin_D6_05_pianissimo_arco-normal.mp3,violin_D6_05_pianissimo_arco-normal.mp3
violin,strings,D6,86,6,05,piano,arco-normal,0.862,44100,1,96000,12435,D6,Strings/violin/D6/violin_D6_05_piano_arco-normal.mp3,violin_D6_05_piano_arco-normal.mp3
violin,strings,D6,86,6,15,forte,arco-normal,1.6196,44100,1,96000,21526,D6,Strings/violin/D6/violin_D6_15_forte_arco-normal.mp3,violin_D6_15_forte_arco-normal.mp3
violin,strings,D6,86,6,15,fortissimo,arco-normal,2.3249,44100,1,96000,29988,D6,Strings/violin/D6/violin_D6_15_fortissimo_arco-normal.mp3,violin_D6_15_fortissimo_arco-normal.mp3
violin,strings,D6,86,6,15,mezzo-forte,arco-normal,1.28,44100,1,96000,17449,D6,Strings/violin/D6/violin_D6_15_mezzo-forte_arco-normal.mp3,violin_D6_15_mezzo-forte_arco-normal.mp3
violin,strings,D6,86,6,15,piano,arco-normal,0.9143,44100,1,96000,13062,D6,Strings/violin/D6/violin_D6_15_piano_arco-normal.mp3,violin_D6_15_piano_arco-normal.mp3
violin,strings,D6,86,6,1,forte,arco-normal,0.9927,44100,1,96000,14003,D6,Strings/violin/D6/violin_D6_1_forte_arco-normal.mp3,violin_D6_1_forte_arco-normal.mp3
violin,strings,D6,86,6,1,forte,con-sord,1.0972,44100,1,96000,15255,D6,Strings/violin/D6/violin_D6_1_forte_con-sord.mp3,violin_D6_1_forte_con-sord.mp3
violin,strings,D6,86,6,1,fortissimo,arco-normal,1.489,44100,1,96000,19957,D6,Strings/violin/D6/violin_D6_1_fortissimo_arco-normal.mp3,violin_D6_1_fortissimo_arco-normal.mp3
violin,strings,D6,86,6,1,mezzo-forte,arco-normal,1.071,44100,1,96000,14941,D6,Strings/violin/D6/violin_D6_1_mezzo-forte_arco-normal.mp3,violin_D6_1_mezzo-forte_arco-normal.mp3
violin,strings,D6,86,6,1,mezzo-forte,arco-sul-ponticello,1.1755,44100,1,96000,16197,D6,Strings/violin/D6/violin_D6_1_mezzo-forte_arco-sul-ponticello.mp3,violin_D6_1_mezzo-forte_arco-sul-ponticello.mp3
violin,strings,D6,86,6,1,mezzo-forte,molto-vibrato,1.0188,44100,1,96000,14314,D6,Strings/violin/D6/violin_D6_1_mezzo-forte_molto-vibrato.mp3,violin_D6_1_mezzo-forte_molto-vibrato.mp3
violin,strings,D6,86,6,1,mezzo-forte,natural-harmonic,1.6458,44100,1,96000,21838,D6,Strings/violin/D6/violin_D6_1_mezzo-forte_natural-harmonic.mp3,violin_D6_1_mezzo-forte_natural-harmonic.mp3
violin,strings,D6,86,6,1,mezzo-piano,con-sord,1.071,44100,1,96000,14941,D6,Strings/violin/D6/violin_D6_1_mezzo-piano_con-sord.mp3,violin_D6_1_mezzo-piano_con-sord.mp3
violin,strings,D6,86,6,1,mezzo-piano,non-vibrato,1.071,44100,1,96000,14941,D6,Strings/violin/D6/violin_D6_1_mezzo-piano_non-vibrato.mp3,violin_D6_1_mezzo-piano_non-vibrato.mp3
violin,strings,D6,86,6,1,pianissimo,arco-normal,0.7576,44100,1,96000,11182,D6,Strings/violin/D6/violin_D6_1_pianissimo_arco-normal.mp3,violin_D6_1_pianissimo_arco-normal.mp3
violin,strings,D6,86,6,1,piano,arco-col-legno-tratto,1.0449,44100,1,96000,14628,D6,Strings/violin/D6/violin_D6_1_piano_arco-col-legno-tratto.mp3,violin_D6_1_piano_arco-col-legno-tratto.mp3
violin,strings,D6,86,6,1,piano,arco-normal,1.3845,44100,1,96000,18703,D6,Strings/violin/D6/violin_D6_1_piano_arco-normal.mp3,violin_D6_1_piano_arco-normal.mp3
violin,strings,D6,86,6,1,piano,arco-sul-ponticello,1.0972,44100,1,96000,15255,D6,Strings/violin/D6/violin_D6_1_piano_arco-sul-ponticello.mp3,violin_D6_1_piano_arco-sul-ponticello.mp3
violin,strings,D6,86,6,1,piano,arco-sul-tasto,1.5935,44100,1,96000,21211,D6,Strings/violin/D6/violin_D6_1_piano_arco-sul-tasto.mp3,violin_D6_1_piano_arco-sul-tasto.mp3
violin,strings,D6,86,6,1,piano,natural-harmonic,1.071,44100,1,96000,14943,D6,Strings/violin/D6/violin_D6_1_piano_natural-harmonic.mp3,violin_D6_1_piano_natural-harmonic.mp3
violin,strings,D6,86,6,long,forte,molto-vibrato,2.769,44100,1,96000,35317,D6,Strings/violin/D6/violin_D6_long_forte_molto-vibrato.mp3,violin_D6_long_forte_molto-vibrato.mp3
violin,strings,D6,86,6,phrase,mezzo-forte,arco-glissando,4.1535,44100,1,96000,51933,D6,Strings/violin/D6/violin_D6_phrase_mezzo-forte_arco-glissando.mp3,violin_D6_phrase_mezzo-forte_arco-glissando.mp3
violin,strings,D6,86,6,phrase,mezzo-piano,arco-major-trill,1.3061,44100,1,96000,17762,D6,Strings/violin/D6/violin_D6_phrase_mezzo-piano_arco-major-trill.mp3,violin_D6_phrase_mezzo-piano_arco-major-trill.mp3
