window_path,label,note,split,source_path,start_time,content_s,pre_norm_rms,post_norm_rms
work/windows/Strings/Violoncello/ordinario/Vc-ord-G4-pp-1c-N_w000.wav,cello,G4,train,Strings/Violoncello/ordinario/Vc-ord-G4-pp-1c-N.wav,0.0,3.0,0.00385,0.1
work/windows/Strings/Violoncello/ordinario/Vc-ord-G4-pp-2c-N_w000.wav,cello,G4,train,Strings/Violoncello/ordinario/Vc-ord-G4-pp-2c-N.wav,0.0,3.0,0.00422,0.1
work/windows/Strings/Violoncello/ordinario/Vc-ord-G5-ff-1c-N_w000.wav,cello,G5,train,Strings/Violoncello/ordinario/Vc-ord-G5-ff-1c-N.wav,0.0,3.0,0.01946,0.1
work/windows/Strings/Violoncello/ordinario/Vc-ord-G5-mf-1c-N_w000.wav,cello,G5,train,Strings/Violoncello/ordinario/Vc-ord-G5-mf-1c-N.wav,0.0,3.0,0.00594,0.1
work/windows/Strings/Violoncello/ordinario/Vc-ord-G5-pp-1c-N_w000.wav,cello,G5,train,Strings/Violoncello/ordinario/Vc-ord-G5-pp-1c-N.wav,0.0,3.0,0.00178,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A#1-ff-N-N_w000.wav,bassoon,A#1,train,Winds/Bassoon/ordinario/Bn-ord-A#1-ff-N-N.wav,0.0,3.0,0.03207,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A#1-mf-N-N_w000.wav,bassoon,A#1,train,Winds/Bassoon/ordinario/Bn-ord-A#1-mf-N-N.wav,0.0,3.0,0.00926,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A#1-pp-N-N_w000.wav,bassoon,A#1,train,Winds/Bassoon/ordinario/Bn-ord-A#1-pp-N-N.wav,0.0,3.0,0.00323,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A#2-ff-N-N_w000.wav,bassoon,A#2,train,Winds/Bassoon/ordinario/Bn-ord-A#2-ff-N-N.wav,0.0,3.0,0.07989,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A#2-mf-N-T11u_w000.wav,bassoon,A#2,train,Winds/Bassoon/ordinario/Bn-ord-A#2-mf-N-T11u.wav,0.0,3.0,0.03106,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A#2-pp-N-N_w000.wav,bassoon,A#2,train,Winds/Bassoon/ordinario/Bn-ord-A#2-pp-N-N.wav,0.0,3.0,0.0112,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A#3-ff-N-N_w000.wav,bassoon,A#3,val,Winds/Bassoon/ordinario/Bn-ord-A#3-ff-N-N.wav,0.0,3.0,0.09296,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A#3-mf-N-N_w000.wav,bassoon,A#3,val,Winds/Bassoon/ordinario/Bn-ord-A#3-mf-N-N.wav,0.0,3.0,0.03373,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A#3-pp-N-N_w000.wav,bassoon,A#3,val,Winds/Bassoon/ordinario/Bn-ord-A#3-pp-N-N.wav,0.0,3.0,0.01229,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A#4-ff-N-T11u_w000.wav,bassoon,A#4,test,Winds/Bassoon/ordinario/Bn-ord-A#4-ff-N-T11u.wav,0.0,3.0,0.07962,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A#4-mf-N-T14u_w000.wav,bassoon,A#4,test,Winds/Bassoon/ordinario/Bn-ord-A#4-mf-N-T14u.wav,0.0,3.0,0.02496,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A#4-pp-N-T13u_w000.wav,bassoon,A#4,test,Winds/Bassoon/ordinario/Bn-ord-A#4-pp-N-T13u.wav,0.0,3.0,0.01047,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A2-ff-N-T11d_w000.wav,bassoon,A2,train,Winds/Bassoon/ordinario/Bn-ord-A2-ff-N-T11d.wav,0.0,3.0,0.07844,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A2-mf-N-N_w000.wav,bassoon,A2,train,Winds/Bassoon/ordinario/Bn-ord-A2-mf-N-N.wav,0.0,3.0,0.02843,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A2-pp-N-N_w000.wav,bassoon,A2,train,Winds/Bassoon/ordinario/Bn-ord-A2-pp-N-N.wav,0.0,3.0,0.01126,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A3-ff-N-T14d_w000.wav,bassoon,A3,train,Winds/Bassoon/ordinario/Bn-ord-A3-ff-N-T14d.wav,0.0,3.0,0.07487,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A3-mf-N-N_w000.wav,bassoon,A3,train,Winds/Bassoon/ordinario/Bn-ord-A3-mf-N-N.wav,0.0,3.0,0.02074,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A3-pp-N-T11d_w000.wav,bassoon,A3,train,Winds/Bassoon/ordinario/Bn-ord-A3-pp-N-T11d.wav,0.0,3.0,0.00729,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A4-ff-N-N_w000.wav,bassoon,A4,train,Winds/Bassoon/ordinario/Bn-ord-A4-ff-N-N.wav,0.0,3.0,0.05421,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A4-mf-N-T14u_R100d_w000.wav,bassoon,A4,train,Winds/Bassoon/ordinario/Bn-ord-A4-mf-N-T14u_R100d.wav,0.0,3.0,0.0248,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-A4-pp-N-N_w000.wav,bassoon,A4,train,Winds/Bassoon/ordinario/Bn-ord-A4-pp-N-N.wav,0.0,3.0,0.00304,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-B1-ff-N-N_w000.wav,bassoon,B1,train,Winds/Bassoon/ordinario/Bn-ord-B1-ff-N-N.wav,0.0,3.0,0.03023,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-B1-mf-N-N_w000.wav,bassoon,B1,train,Winds/Bassoon/ordinario/Bn-ord-B1-mf-N-N.wav,0.0,3.0,0.01015,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-B1-pp-N-T11d_w000.wav,bassoon,B1,train,Winds/Bassoon/ordinario/Bn-ord-B1-pp-N-T11d.wav,0.0,3.0,0.00459,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-B2-ff-N-N_w000.wav,bassoon,B2,train,Winds/Bassoon/ordinario/Bn-ord-B2-ff-N-N.wav,0.0,3.0,0.07856,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-B2-mf-N-N_w000.wav,bassoon,B2,train,Winds/Bassoon/ordinario/Bn-ord-B2-mf-N-N.wav,0.0,3.0,0.02916,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-B2-pp-N-N_w000.wav,bassoon,B2,train,Winds/Bassoon/ordinario/Bn-ord-B2-pp-N-N.wav,0.0,3.0,0.00872,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-B3-ff-N-N_w000.wav,bassoon,B3,test,Winds/Bassoon/ordinario/Bn-ord-B3-ff-N-N.wav,0.0,3.0,0.11526,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-B3-mf-N-N_w000.wav,bassoon,B3,test,Winds/Bassoon/ordinario/Bn-ord-B3-mf-N-N.wav,0.0,3.0,0.02896,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-B3-pp-N-N_w000.wav,bassoon,B3,test,Winds/Bassoon/ordinario/Bn-ord-B3-pp-N-N.wav,0.0,3.0,0.00956,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-B4-ff-N-N_w000.wav,bassoon,B4,train,Winds/Bassoon/ordinario/Bn-ord-B4-ff-N-N.wav,0.0,3.0,0.07315,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-B4-mf-N-N_w000.wav,bassoon,B4,train,Winds/Bassoon/ordinario/Bn-ord-B4-mf-N-N.wav,0.0,3.0,0.02091,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-B4-pp-N-N_w000.wav,bassoon,B4,train,Winds/Bassoon/ordinario/Bn-ord-B4-pp-N-N.wav,0.0,3.0,0.00779,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C#2-ff-N-N_w000.wav,bassoon,C#2,train,Winds/Bassoon/ordinario/Bn-ord-C#2-ff-N-N.wav,0.0,3.0,0.04284,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C#2-mf-N-N_w000.wav,bassoon,C#2,train,Winds/Bassoon/ordinario/Bn-ord-C#2-mf-N-N.wav,0.0,3.0,0.01571,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C#2-pp-N-N_w000.wav,bassoon,C#2,train,Winds/Bassoon/ordinario/Bn-ord-C#2-pp-N-N.wav,0.0,3.0,0.00637,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C#3-ff-N-N_w000.wav,bassoon,C#3,train,Winds/Bassoon/ordinario/Bn-ord-C#3-ff-N-N.wav,0.0,3.0,0.0694,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C#3-mf-N-R100d_w000.wav,bassoon,C#3,train,Winds/Bassoon/ordinario/Bn-ord-C#3-mf-N-R100d.wav,0.0,3.0,0.03071,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C#3-pp-N-N_w000.wav,bassoon,C#3,train,Winds/Bassoon/ordinario/Bn-ord-C#3-pp-N-N.wav,0.0,3.0,0.00831,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C#4-ff-N-N_w000.wav,bassoon,C#4,test,Winds/Bassoon/ordinario/Bn-ord-C#4-ff-N-N.wav,0.0,3.0,0.11461,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C#4-mf-N-N_w000.wav,bassoon,C#4,test,Winds/Bassoon/ordinario/Bn-ord-C#4-mf-N-N.wav,0.0,3.0,0.04085,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C#4-pp-N-N_w000.wav,bassoon,C#4,test,Winds/Bassoon/ordinario/Bn-ord-C#4-pp-N-N.wav,0.0,3.0,0.00983,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C#5-ff-N-N_w000.wav,bassoon,C#5,train,Winds/Bassoon/ordinario/Bn-ord-C#5-ff-N-N.wav,0.0,3.0,0.15077,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C#5-mf-N-N_w000.wav,bassoon,C#5,train,Winds/Bassoon/ordinario/Bn-ord-C#5-mf-N-N.wav,0.0,3.0,0.06284,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C#5-pp-N-N_w000.wav,bassoon,C#5,train,Winds/Bassoon/ordinario/Bn-ord-C#5-pp-N-N.wav,0.0,3.0,0.02666,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C2-ff-N-N_w000.wav,bassoon,C2,train,Winds/Bassoon/ordinario/Bn-ord-C2-ff-N-N.wav,0.0,3.0,0.0387,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C2-mf-N-N_w000.wav,bassoon,C2,train,Winds/Bassoon/ordinario/Bn-ord-C2-mf-N-N.wav,0.0,3.0,0.0108,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C2-pp-N-T11d_R100u_w000.wav,bassoon,C2,train,Winds/Bassoon/ordinario/Bn-ord-C2-pp-N-T11d_R100u.wav,0.0,3.0,0.00458,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C3-ff-N-T12d_w000.wav,bassoon,C3,train,Winds/Bassoon/ordinario/Bn-ord-C3-ff-N-T12d.wav,0.0,3.0,0.06771,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C3-mf-N-R100u_w000.wav,bassoon,C3,train,Winds/Bassoon/ordinario/Bn-ord-C3-mf-N-R100u.wav,0.0,3.0,0.02908,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C3-pp-N-T15d_w000.wav,bassoon,C3,train,Winds/Bassoon/ordinario/Bn-ord-C3-pp-N-T15d.wav,0.0,3.0,0.00742,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C4-ff-N-N_w000.wav,bassoon,C4,train,Winds/Bassoon/ordinario/Bn-ord-C4-ff-N-N.wav,0.0,3.0,0.05503,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C4-mf-N-N_w000.wav,bassoon,C4,train,Winds/Bassoon/ordinario/Bn-ord-C4-mf-N-N.wav,0.0,3.0,0.01482,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C4-pp-N-N_w000.wav,bassoon,C4,train,Winds/Bassoon/ordinario/Bn-ord-C4-pp-N-N.wav,0.0,3.0,0.00561,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C5-ff-N-N_w000.wav,bassoon,C5,train,Winds/Bassoon/ordinario/Bn-ord-C5-ff-N-N.wav,0.0,3.0,0.12831,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C5-mf-N-N_w000.wav,bassoon,C5,train,Winds/Bassoon/ordinario/Bn-ord-C5-mf-N-N.wav,0.0,3.0,0.04108,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-C5-pp-N-N_w000.wav,bassoon,C5,train,Winds/Bassoon/ordinario/Bn-ord-C5-pp-N-N.wav,0.0,3.0,0.01653,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D#2-ff-N-T17d_w000.wav,bassoon,D#2,test,Winds/Bassoon/ordinario/Bn-ord-D#2-ff-N-T17d.wav,0.0,3.0,0.04488,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D#2-mf-N-N_w000.wav,bassoon,D#2,test,Winds/Bassoon/ordinario/Bn-ord-D#2-mf-N-N.wav,0.0,3.0,0.0194,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D#2-pp-N-N_w000.wav,bassoon,D#2,test,Winds/Bassoon/ordinario/Bn-ord-D#2-pp-N-N.wav,0.0,3.0,0.00705,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D#3-ff-N-N_w000.wav,bassoon,D#3,train,Winds/Bassoon/ordinario/Bn-ord-D#3-ff-N-N.wav,0.0,3.0,0.07543,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D#3-mf-N-N_w000.wav,bassoon,D#3,train,Winds/Bassoon/ordinario/Bn-ord-D#3-mf-N-N.wav,0.0,3.0,0.02855,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D#3-pp-N-N_w000.wav,bassoon,D#3,train,Winds/Bassoon/ordinario/Bn-ord-D#3-pp-N-N.wav,0.0,3.0,0.01014,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D#4-ff-N-N_w000.wav,bassoon,D#4,train,Winds/Bassoon/ordinario/Bn-ord-D#4-ff-N-N.wav,0.0,3.0,0.11418,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D#4-mf-N-N_w000.wav,bassoon,D#4,train,Winds/Bassoon/ordinario/Bn-ord-D#4-mf-N-N.wav,0.0,3.0,0.04861,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D#4-pp-N-N_w000.wav,bassoon,D#4,train,Winds/Bassoon/ordinario/Bn-ord-D#4-pp-N-N.wav,0.0,3.0,0.00838,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D#5-ff-N-T14d_w000.wav,bassoon,D#5,train,Winds/Bassoon/ordinario/Bn-ord-D#5-ff-N-T14d.wav,0.0,3.0,0.06372,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D#5-mf-N-N_w000.wav,bassoon,D#5,train,Winds/Bassoon/ordinario/Bn-ord-D#5-mf-N-N.wav,0.0,3.0,0.02537,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D#5-pp-N-N_w000.wav,bassoon,D#5,train,Winds/Bassoon/ordinario/Bn-ord-D#5-pp-N-N.wav,0.0,3.0,0.01287,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D2-ff-N-N_w000.wav,bassoon,D2,train,Winds/Bassoon/ordinario/Bn-ord-D2-ff-N-N.wav,0.0,3.0,0.04404,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D2-mf-N-N_w000.wav,bassoon,D2,train,Winds/Bassoon/ordinario/Bn-ord-D2-mf-N-N.wav,0.0,3.0,0.01979,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D2-pp-N-N_w000.wav,bassoon,D2,train,Winds/Bassoon/ordinario/Bn-ord-D2-pp-N-N.wav,0.0,3.0,0.0103,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D3-ff-N-T11d_w000.wav,bassoon,D3,train,Winds/Bassoon/ordinario/Bn-ord-D3-ff-N-T11d.wav,0.0,3.0,0.08438,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D3-mf-N-N_w000.wav,bassoon,D3,train,Winds/Bassoon/ordinario/Bn-ord-D3-mf-N-N.wav,0.0,3.0,0.03062,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D3-pp-N-T13d_w000.wav,bassoon,D3,train,Winds/Bassoon/ordinario/Bn-ord-D3-pp-N-T13d.wav,0.0,3.0,0.01076,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D4-ff-N-N_w000.wav,bassoon,D4,train,Winds/Bassoon/ordinario/Bn-ord-D4-ff-N-N.wav,0.0,3.0,0.12897,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D4-mf-N-N_w000.wav,bassoon,D4,train,Winds/Bassoon/ordinario/Bn-ord-D4-mf-N-N.wav,0.0,3.0,0.04463,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D4-pp-N-N_w000.wav,bassoon,D4,train,Winds/Bassoon/ordinario/Bn-ord-D4-pp-N-N.wav,0.0,3.0,0.01565,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D5-ff-N-N_w000.wav,bassoon,D5,test,Winds/Bassoon/ordinario/Bn-ord-D5-ff-N-N.wav,0.0,3.0,0.11321,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D5-mf-N-N_w000.wav,bassoon,D5,test,Winds/Bassoon/ordinario/Bn-ord-D5-mf-N-N.wav,0.0,3.0,0.03885,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-D5-pp-N-N_w000.wav,bassoon,D5,test,Winds/Bassoon/ordinario/Bn-ord-D5-pp-N-N.wav,0.0,3.0,0.01861,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-E2-ff-N-N_w000.wav,bassoon,E2,train,Winds/Bassoon/ordinario/Bn-ord-E2-ff-N-N.wav,0.0,3.0,0.08104,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-E2-mf-N-T10u_w000.wav,bassoon,E2,train,Winds/Bassoon/ordinario/Bn-ord-E2-mf-N-T10u.wav,0.0,3.0,0.03171,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-E2-pp-N-N_w000.wav,bassoon,E2,train,Winds/Bassoon/ordinario/Bn-ord-E2-pp-N-N.wav,0.0,3.0,0.01679,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-E3-ff-N-R100u_w000.wav,bassoon,E3,train,Winds/Bassoon/ordinario/Bn-ord-E3-ff-N-R100u.wav,0.0,3.0,0.07554,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-E3-mf-N-T11d_w000.wav,bassoon,E3,train,Winds/Bassoon/ordinario/Bn-ord-E3-mf-N-T11d.wav,0.0,3.0,0.02708,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-E3-pp-N-T13d_w000.wav,bassoon,E3,train,Winds/Bassoon/ordinario/Bn-ord-E3-pp-N-T13d.wav,0.0,3.0,0.00946,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-E4-ff-N-N_w000.wav,bassoon,E4,val,Winds/Bassoon/ordinario/Bn-ord-E4-ff-N-N.wav,0.0,3.0,0.14678,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-E4-mf-N-N_w000.wav,bassoon,E4,val,Winds/Bassoon/ordinario/Bn-ord-E4-mf-N-N.wav,0.0,3.0,0.04698,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-E4-pp-N-N_w000.wav,bassoon,E4,val,Winds/Bassoon/ordinario/Bn-ord-E4-pp-N-N.wav,0.0,3.0,0.01219,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F#2-ff-N-N_w000.wav,bassoon,F#2,val,Winds/Bassoon/ordinario/Bn-ord-F#2-ff-N-N.wav,0.0,3.0,0.06603,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F#2-mf-N-N_w000.wav,bassoon,F#2,val,Winds/Bassoon/ordinario/Bn-ord-F#2-mf-N-N.wav,0.0,3.0,0.02521,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F#2-pp-N-T12d_w000.wav,bassoon,F#2,val,Winds/Bassoon/ordinario/Bn-ord-F#2-pp-N-T12d.wav,0.0,3.0,0.01058,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F#3-ff-N-T13d_w000.wav,bassoon,F#3,val,Winds/Bassoon/ordinario/Bn-ord-F#3-ff-N-T13d.wav,0.0,3.0,0.116,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F#3-mf-N-T16d_w000.wav,bassoon,F#3,val,Winds/Bassoon/ordinario/Bn-ord-F#3-mf-N-T16d.wav,0.0,3.0,0.04719,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F#3-pp-N-T23d_w000.wav,bassoon,F#3,val,Winds/Bassoon/ordinario/Bn-ord-F#3-pp-N-T23d.wav,0.0,3.0,0.01704,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F#4-ff-N-N_w000.wav,bassoon,F#4,test,Winds/Bassoon/ordinario/Bn-ord-F#4-ff-N-N.wav,0.0,3.0,0.08306,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F#4-mf-N-N_w000.wav,bassoon,F#4,test,Winds/Bassoon/ordinario/Bn-ord-F#4-mf-N-N.wav,0.0,3.0,0.02825,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F#4-pp-N-N_w000.wav,bassoon,F#4,test,Winds/Bassoon/ordinario/Bn-ord-F#4-pp-N-N.wav,0.0,3.0,0.01095,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F2-ff-N-T10d_w000.wav,bassoon,F2,train,Winds/Bassoon/ordinario/Bn-ord-F2-ff-N-T10d.wav,0.0,3.0,0.04249,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F2-mf-N-N_w000.wav,bassoon,F2,train,Winds/Bassoon/ordinario/Bn-ord-F2-mf-N-N.wav,0.0,3.0,0.01496,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F2-pp-N-T17d_w000.wav,bassoon,F2,train,Winds/Bassoon/ordinario/Bn-ord-F2-pp-N-T17d.wav,0.0,3.0,0.0055,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F3-ff-N-T10d_w000.wav,bassoon,F3,val,Winds/Bassoon/ordinario/Bn-ord-F3-ff-N-T10d.wav,0.0,3.0,0.05653,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F3-mf-N-N_w000.wav,bassoon,F3,val,Winds/Bassoon/ordinario/Bn-ord-F3-mf-N-N.wav,0.0,3.0,0.0151,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F3-pp-N-T15d_w000.wav,bassoon,F3,val,Winds/Bassoon/ordinario/Bn-ord-F3-pp-N-T15d.wav,0.0,3.0,0.00489,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F4-ff-N-N_w000.wav,bassoon,F4,train,Winds/Bassoon/ordinario/Bn-ord-F4-ff-N-N.wav,0.0,3.0,0.12898,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F4-mf-N-N_w000.wav,bassoon,F4,train,Winds/Bassoon/ordinario/Bn-ord-F4-mf-N-N.wav,0.0,3.0,0.02823,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-F4-pp-N-N_w000.wav,bassoon,F4,train,Winds/Bassoon/ordinario/Bn-ord-F4-pp-N-N.wav,0.0,3.0,0.00972,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G#2-ff-N-N_w000.wav,bassoon,G#2,train,Winds/Bassoon/ordinario/Bn-ord-G#2-ff-N-N.wav,0.0,3.0,0.06288,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G#2-mf-N-R100d_w000.wav,bassoon,G#2,train,Winds/Bassoon/ordinario/Bn-ord-G#2-mf-N-R100d.wav,0.0,3.0,0.02839,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G#2-pp-N-T16d_w000.wav,bassoon,G#2,train,Winds/Bassoon/ordinario/Bn-ord-G#2-pp-N-T16d.wav,0.0,3.0,0.00816,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G#3-ff-N-N_w000.wav,bassoon,G#3,train,Winds/Bassoon/ordinario/Bn-ord-G#3-ff-N-N.wav,0.0,3.0,0.0824,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G#3-mf-N-N_w000.wav,bassoon,G#3,train,Winds/Bassoon/ordinario/Bn-ord-G#3-mf-N-N.wav,0.0,3.0,0.02692,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G#3-pp-N-T19d_w000.wav,bassoon,G#3,train,Winds/Bassoon/ordinario/Bn-ord-G#3-pp-N-T19d.wav,0.0,3.0,0.00807,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G#4-ff-N-N_w000.wav,bassoon,G#4,val,Winds/Bassoon/ordinario/Bn-ord-G#4-ff-N-N.wav,0.0,3.0,0.08104,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G#4-mf-N-R100u_w000.wav,bassoon,G#4,val,Winds/Bassoon/ordinario/Bn-ord-G#4-mf-N-R100u.wav,0.0,3.0,0.00694,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G#4-pp-N-N_w000.wav,bassoon,G#4,val,Winds/Bassoon/ordinario/Bn-ord-G#4-pp-N-N.wav,0.0,3.0,0.01011,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G2-ff-N-N_w000.wav,bassoon,G2,train,Winds/Bassoon/ordinario/Bn-ord-G2-ff-N-N.wav,0.0,3.0,0.09388,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G2-mf-N-T10d_w000.wav,bassoon,G2,train,Winds/Bassoon/ordinario/Bn-ord-G2-mf-N-T10d.wav,0.0,3.0,0.03381,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G2-pp-N-N_w000.wav,bassoon,G2,train,Winds/Bassoon/ordinario/Bn-ord-G2-pp-N-N.wav,0.0,3.0,0.01288,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G3-ff-N-N_w000.wav,bassoon,G3,train,Winds/Bassoon/ordinario/Bn-ord-G3-ff-N-N.wav,0.0,3.0,0.09453,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G3-mf-N-N_w000.wav,bassoon,G3,train,Winds/Bassoon/ordinario/Bn-ord-G3-mf-N-N.wav,0.0,3.0,0.03029,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G3-pp-N-N_w000.wav,bassoon,G3,train,Winds/Bassoon/ordinario/Bn-ord-G3-pp-N-N.wav,0.0,3.0,0.00936,0.1
work/windows/Winds/Bassoon/ordinario/Bn-ord-G4-ff-N-N_w000.wav,bassoon,G4,train,Winds/Bassoon/ordinario/Bn-ord-G4-ff-N-N.wav,0.0,3.0,0.02532,0.1
